pitcher_id,pitch_type,pitches,start_speed,ivb,hb,spin_rate,launch_angle,whiff rate,proportion
680739,CH,144,87.8,2.7,12.0,1339.0,-1.0,0.4583333333333333,0.203
680739,FF,132,94.7,14.7,7.5,2067.0,15.0,0.2153846153846154,0.186
680739,SI,92,94.5,9.4,15.0,1858.0,1.0,0.20689655172413793,0.13
680739,ST,74,83.5,-7.1,-9.9,2528.0,-12.0,0.48484848484848486,0.104
680739,CU,24,82.3,-8.1,-6.8,2494.0,23.0,0.2727272727272727,0.034
680739,,2,,,,,,nan,0.003
622259,FF,450,96.5,15.0,10.2,2090.0,11.0,0.2543859649122807,0.528
622259,SL,337,85.4,-0.1,-0.5,2076.0,14.0,0.5163398692810458,0.396
622259,FS,57,88.5,2.1,12.5,1255.0,10.0,0.48,0.067
622259,,8,,,,,,nan,0.009
621295,FC,214,87.8,8.0,-1.8,2340.0,24.0,0.18018018018018017,0.261
621295,SL,186,82.1,1.4,-11.6,2378.0,18.0,0.25287356321839083,0.227
621295,SI,154,91.4,9.7,16.6,2135.0,9.0,0.1643835616438356,0.188
621295,FF,144,91.6,15.6,9.2,2181.0,27.0,0.36231884057971014,0.176
621295,CH,119,84.9,1.1,13.6,1798.0,12.0,0.2545454545454545,0.145
621295,CU,2,81.1,4.4,-15.0,2914.0,,1.0,0.002
681216,SI,382,93.2,10.6,15.1,2265.0,12.0,0.12408759124087591,0.489
681216,SL,165,83.9,1.2,-0.8,2131.0,16.0,0.23076923076923078,0.211
681216,CH,87,85.6,8.5,15.8,1864.0,22.0,0.19148936170212766,0.111
681216,CU,68,81.9,-8.6,-6.1,2051.0,10.0,0.3333333333333333,0.087
681216,FF,43,92.8,14.7,9.9,2314.0,22.0,0.23529411764705882,0.055
681216,FC,36,86.1,3.3,-0.2,2233.0,-4.0,0.3157894736842105,0.046
680232,FF,450,88.9,11.0,-9.2,2087.0,18.0,0.15765765765765766,0.275
680232,SI,358,89.3,7.0,-13.9,2116.0,9.0,0.10989010989010989,0.219
680232,SL,261,77.2,5.7,9.8,2354.0,27.0,0.45161290322580644,0.16
680232,CU,211,73.8,-1.8,11.2,2326.0,25.0,0.3835616438356164,0.129
680232,CH,194,83.7,4.7,-13.4,1778.0,8.0,0.20987654320987653,0.119
680232,FC,159,83.4,6.0,3.3,2214.0,10.0,0.22784810126582278,0.097
680232,,1,,,,,,nan,0.001
664991,SL,455,85.1,1.3,3.3,2390.0,16.0,0.32589285714285715,0.481
664991,FF,308,94.6,12.1,-3.4,2293.0,11.0,0.21875,0.326
664991,CU,90,81.4,-11.0,5.8,2533.0,-7.0,0.35135135135135137,0.095
664991,SI,86,94.8,10.7,-12.0,2284.0,15.0,0.3,0.091
664991,,7,,,,,,nan,0.007
663765,SI,543,91.7,5.4,14.8,2175.0,7.0,0.16143497757847533,0.342
663765,ST,415,81.4,-2.3,-13.2,2596.0,15.0,0.3062200956937799,0.261
663765,FC,369,89.0,8.3,-0.3,2204.0,17.0,0.20430107526881722,0.232
663765,CH,139,86.1,5.9,13.5,1530.0,-6.0,0.29310344827586204,0.088
663765,FF,121,91.9,11.7,6.8,2178.0,10.0,0.1746031746031746,0.076
663765,SL,1,84.8,2.0,-3.7,2450.0,,nan,0.001
691094,SI,467,89.1,13.9,13.4,2151.0,17.0,0.12698412698412698,0.333
691094,FC,392,85.1,8.6,-1.4,2188.0,17.0,0.22162162162162163,0.28
691094,CU,200,73.7,-9.9,-8.2,2335.0,14.0,0.3448275862068966,0.143
691094,SL,170,78.8,-0.3,-8.2,2463.0,20.0,0.18681318681318682,0.121
691094,CH,153,79.5,8.6,11.2,1433.0,12.0,0.2804878048780488,0.109
691094,FF,20,88.5,15.5,6.2,2150.0,-0.0,0.25,0.014
687064,FF,622,92.5,17.8,4.5,2107.0,26.0,0.3142857142857143,0.431
687064,CH,368,85.3,9.5,13.5,1685.0,13.0,0.21875,0.255
687064,CU,202,74.7,-14.3,-11.7,2701.0,-0.0,0.31521739130434784,0.14
687064,FC,149,86.6,8.2,-3.2,2019.0,11.0,0.26153846153846155,0.103
687064,SL,88,82.7,3.4,-4.3,2024.0,28.0,0.16279069767441862,0.061
687064,ST,12,79.5,1.4,-12.2,2085.0,35.0,0.14285714285714285,0.008
687064,,2,,,,,,nan,0.001
669145,CH,290,82.8,6.1,-14.4,1848.0,18.0,0.3548387096774194,0.236
669145,SI,264,89.3,10.1,-13.2,2298.0,7.0,0.13846153846153847,0.215
669145,SL,254,84.0,3.0,-3.0,2386.0,4.0,0.3087248322147651,0.207
669145,CU,237,80.6,-9.2,6.6,2311.0,1.0,0.37755102040816324,0.193
669145,FF,181,89.2,13.9,-6.4,2347.0,14.0,0.13636363636363635,0.147
669145,,2,,,,,,nan,0.002
676604,FF,314,94.0,15.1,8.5,2293.0,20.0,0.31333333333333335,0.448
676604,ST,254,84.2,6.3,-12.8,2558.0,18.0,0.248,0.362
676604,FC,96,89.7,7.0,-4.6,2519.0,11.0,0.2391304347826087,0.137
676604,SI,17,93.5,6.1,14.5,2106.0,-13.0,0.4444444444444444,0.024
676604,CH,16,87.1,1.6,12.9,1368.0,12.0,0.125,0.023
676604,,4,,,,,,nan,0.006
691172,SI,551,96.6,4.5,16.1,2120.0,-8.0,0.14622641509433962,0.565
691172,SL,215,87.4,-1.3,-1.8,2715.0,9.0,0.5411764705882353,0.221
691172,FF,103,96.2,8.9,8.9,2092.0,-1.0,0.16,0.106
691172,ST,81,87.0,-2.8,-8.7,2725.0,17.0,0.6451612903225806,0.083
691172,CH,23,89.5,5.6,15.5,2136.0,-6.0,0.0,0.024
691172,,2,,,,,,nan,0.002
